#t (yr), a_m (R_p), e_m, a_p (AU), e_p, alpha (''/yr), spin_period (hr), obliquity (deg), phase (deg), i_p (deg), Omg_p (deg),S_x,S_y,S_z
9.46000e+06,39.0965,0.08908,0.3404,0.03116,566.199335,8.338013,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.60569876e+03
9.47000e+06,39.6174,0.09892,0.3410,0.03172,563.088136,8.338955,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.60495239e+03
9.48000e+06,39.4099,0.08078,0.3410,0.03124,563.188693,8.339897,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.60420640e+03
9.49000e+06,37.8900,0.10082,0.3407,0.03176,564.406798,8.340839,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.60346077e+03
9.50000e+06,38.0104,0.09647,0.3406,0.03153,564.991069,8.341780,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.60271551e+03
9.51000e+06,38.7299,0.06897,0.3409,0.03149,563.557388,8.342722,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.60197062e+03
9.52000e+06,40.0115,0.09694,0.3403,0.03172,566.238696,8.343662,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.60122609e+03
9.53000e+06,40.3328,0.06945,0.3403,0.03110,566.194026,8.344603,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.60048193e+03
9.54000e+06,39.6494,0.05123,0.3410,0.03142,562.829760,8.345544,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.59973813e+03
9.55000e+06,39.9401,0.07779,0.3410,0.03152,562.522262,8.346484,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.59899470e+03
9.56000e+06,37.9210,0.09896,0.3406,0.03181,564.437410,8.347424,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.59825163e+03
9.57000e+06,39.0448,0.07171,0.3404,0.03201,565.260667,8.348363,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.59750892e+03
9.58000e+06,39.5985,0.01938,0.3410,0.03154,562.623278,8.349303,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.59676657e+03
9.59000e+06,40.6228,0.02785,0.3411,0.03284,562.112204,8.350242,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.59602458e+03
9.60000e+06,38.0758,0.08924,0.3407,0.03159,563.758150,8.351181,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.59528294e+03
9.61000e+06,40.0960,0.09280,0.3411,0.03094,561.990464,8.352120,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.59454167e+03
9.62000e+06,39.0964,0.08049,0.3404,0.03184,564.942557,8.353058,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.59380075e+03
9.63000e+06,40.3910,0.07142,0.3403,0.03141,565.514144,8.353997,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.59306019e+03
9.64000e+06,40.0391,0.01324,0.3404,0.03283,565.086020,8.354935,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.59231998e+03
9.65000e+06,38.1012,0.09374,0.3406,0.03158,563.809330,8.355872,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.59158013e+03
9.66000e+06,40.3779,0.07380,0.3411,0.03284,561.601244,8.356810,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.59084063e+03
9.67000e+06,38.3118,0.08264,0.3406,0.03237,563.795230,8.357747,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.59010148e+03
9.68000e+06,39.8011,0.03845,0.3410,0.03142,561.964340,8.358684,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.58936269e+03
9.69000e+06,38.4998,0.07660,0.3405,0.03154,563.987082,8.359621,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.58862424e+03
9.70000e+06,38.1265,0.08973,0.3407,0.03163,563.323706,8.360558,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.58788615e+03
9.71000e+06,38.3212,0.03078,0.3407,0.03166,562.965622,8.361494,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.58714840e+03
9.72000e+06,38.5105,0.07851,0.3406,0.03186,563.726917,8.362430,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.58641100e+03
9.73000e+06,40.7702,0.00917,0.3410,0.03214,561.274040,8.363366,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.58567395e+03
9.74000e+06,39.9628,0.03087,0.3410,0.03110,561.392493,8.364302,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.58493724e+03
9.75000e+06,39.4333,0.07167,0.3404,0.03145,564.226420,8.365237,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.58420088e+03
9.76000e+06,38.0998,0.10109,0.3406,0.03214,563.006987,8.366172,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.58346486e+03
9.77000e+06,40.2225,0.02108,0.3404,0.03281,564.233413,8.367107,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.58272919e+03
9.78000e+06,38.4245,0.08713,0.3406,0.03233,563.206885,8.368042,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.58199386e+03
9.79000e+06,40.5723,0.05725,0.3411,0.03287,560.793801,8.368977,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.58125887e+03
9.80000e+06,39.4511,0.08632,0.3410,0.03167,561.103011,8.369911,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.58052422e+03
9.81000e+06,40.3272,0.01130,0.3410,0.03156,560.882898,8.370845,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.57978992e+03
9.82000e+06,39.5764,0.06005,0.3404,0.03121,563.710061,8.371779,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.57905595e+03
9.83000e+06,38.5135,0.07872,0.3406,0.03234,562.843262,8.372713,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.57832232e+03
9.84000e+06,40.2522,0.04981,0.3404,0.03287,563.903179,8.373646,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.57758902e+03
9.85000e+06,38.9890,0.05261,0.3409,0.03210,561.260694,8.374579,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.57685606e+03
9.86000e+06,39.5887,0.05513,0.3410,0.03200,560.751644,8.375512,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.57612343e+03
9.87000e+06,40.5408,0.01104,0.3404,0.03287,563.663159,8.376445,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.57539114e+03
9.88000e+06,40.3837,0.10824,0.3411,0.03220,560.113203,8.377378,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.57465918e+03
9.89000e+06,38.4736,0.09421,0.3408,0.03242,561.280668,8.378310,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.57392756e+03
9.90000e+06,40.0112,0.09415,0.3410,0.03107,560.229960,8.379242,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.57319626e+03
9.91000e+06,39.7568,0.02952,0.3410,0.03152,560.435172,8.380174,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.57246530e+03
9.92000e+06,39.6186,0.06389,0.3404,0.03121,563.063318,8.381106,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.57173468e+03
9.93000e+06,38.6416,0.07696,0.3406,0.03241,562.216347,8.382037,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.57100438e+03
9.94000e+06,40.7095,0.02063,0.3410,0.03125,559.921433,8.382968,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.57027441e+03
9.95000e+06,38.2367,0.09860,0.3406,0.03194,561.847226,8.383899,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.56954477e+03
9.96000e+06,38.6832,0.08492,0.3408,0.03229,560.765010,8.384830,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.56881546e+03
9.97000e+06,39.2396,0.02306,0.3405,0.03244,562.438989,8.385761,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.56808647e+03
9.98000e+06,40.2825,0.05390,0.3410,0.03233,559.763610,8.386691,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.56735781e+03
9.99000e+06,38.2626,0.09522,0.3407,0.03223,561.360747,8.387621,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.56662948e+03
1.00000e+07,38.6341,0.04647,0.3406,0.03211,561.614669,8.388551,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.56590147e+03
1.00010e+07,40.4943,0.11750,0.3411,0.03280,559.263864,8.388644,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.56582869e+03
1.00020e+07,40.1933,0.09789,0.3410,0.03192,559.442024,8.388737,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.56575591e+03
1.00030e+07,39.1517,0.02667,0.3405,0.03208,562.185918,8.388830,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.56568313e+03
1.00040e+07,40.9937,0.02117,0.3410,0.03286,559.474014,8.388923,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.56561036e+03
1.00050e+07,39.0886,0.05588,0.3409,0.03132,560.211064,8.389016,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.56553759e+03
1.00060e+07,40.9054,0.02380,0.3410,0.03192,559.435422,8.389109,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.56546482e+03
1.00070e+07,41.0746,0.00795,0.3403,0.03131,562.901698,8.389202,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.56539206e+03
1.00080e+07,38.4324,0.09053,0.3407,0.03190,560.997598,8.389295,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.56531930e+03
1.00090e+07,38.2606,0.09873,0.3407,0.03161,561.301678,8.389388,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.56524654e+03
1.00100e+07,39.0968,0.09630,0.3405,0.03161,562.277935,8.389481,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.56517379e+03
1.00110e+07,38.5298,0.07356,0.3407,0.03163,560.883603,8.389574,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.56510104e+03
1.00120e+07,39.2039,0.07439,0.3409,0.03245,560.073854,8.389667,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.56502829e+03
1.00130e+07,39.4887,0.05657,0.3405,0.03253,562.213641,8.389760,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.56495554e+03
1.00140e+07,38.9456,0.07915,0.3409,0.03210,560.198727,8.389853,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.56488280e+03
1.00150e+07,39.3990,0.03577,0.3404,0.03124,562.328523,8.389946,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.56481007e+03
1.00160e+07,38.5003,0.09109,0.3406,0.03205,561.472904,8.390039,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.56473733e+03
1.00170e+07,40.3037,0.09337,0.3410,0.03219,559.341426,8.390132,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.56466460e+03
1.00180e+07,38.4987,0.07821,0.3406,0.03154,561.563442,8.390225,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.56459187e+03
1.00190e+07,39.3753,0.02920,0.3405,0.03261,562.095553,8.390318,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.56451915e+03
1.00200e+07,39.1967,0.10378,0.3409,0.03271,559.792370,8.390411,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.56444643e+03
1.00210e+07,40.3669,0.00439,0.3404,0.03239,562.556460,8.390504,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.56437371e+03
1.00220e+07,38.6914,0.06096,0.3408,0.03150,560.573261,8.390597,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.56430099e+03
1.00230e+07,38.7660,0.08337,0.3405,0.03159,561.863232,8.390690,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.56422828e+03
1.00240e+07,38.4204,0.09035,0.3406,0.03185,561.247895,8.390783,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.56415557e+03
1.00250e+07,40.0329,0.05103,0.3404,0.03169,562.429272,8.390876,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.56408287e+03
1.00260e+07,39.4779,0.09504,0.3404,0.03173,562.335603,8.390968,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.56401017e+03
1.00270e+07,38.9661,0.08497,0.3405,0.03250,561.917609,8.391061,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.56393747e+03
1.00280e+07,38.6938,0.08339,0.3408,0.03197,560.382244,8.391154,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.56386477e+03
1.00290e+07,40.5141,0.03866,0.3410,0.03208,559.452689,8.391247,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.56379208e+03
1.00300e+07,38.6083,0.08642,0.3408,0.03151,560.499743,8.391340,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.56371939e+03
1.00310e+07,39.6038,0.06281,0.3404,0.03133,562.197155,8.391433,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.56364670e+03
1.00320e+07,39.2205,0.08672,0.3405,0.03261,562.081064,8.391526,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.56357402e+03
1.00330e+07,39.6975,0.05552,0.3404,0.03185,562.224408,8.391619,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.56350134e+03
1.00340e+07,38.3633,0.08632,0.3406,0.03155,561.404776,8.391712,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.56342866e+03
1.00350e+07,38.6169,0.05512,0.3406,0.03227,561.366851,8.391805,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.56335599e+03
1.00360e+07,38.7635,0.04227,0.3408,0.03185,560.245836,8.391898,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.56328332e+03
1.00370e+07,39.8972,0.01358,0.3404,0.03202,562.297624,8.391991,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.56321065e+03
1.00380e+07,39.1659,0.07415,0.3409,0.03158,559.966877,8.392084,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.56313799e+03
1.00390e+07,39.0709,0.11514,0.3405,0.03147,562.110061,8.392176,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.56306533e+03
1.00400e+07,38.6560,0.03300,0.3406,0.03175,561.479153,8.392269,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.56299267e+03
1.00410e+07,40.5601,0.05378,0.3410,0.03144,559.225331,8.392362,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.56292002e+03
1.00420e+07,38.4558,0.04909,0.3406,0.03159,561.406376,8.392455,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.56284737e+03
1.00430e+07,38.9369,0.08925,0.3405,0.03226,561.807293,8.392548,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.56277472e+03
1.00440e+07,39.2677,0.08456,0.3409,0.03237,559.703469,8.392641,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.56270208e+03
1.00450e+07,40.5915,0.02249,0.3404,0.03167,562.450657,8.392734,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.56262944e+03
1.00460e+07,38.4848,0.07736,0.3407,0.03189,560.898708,8.392827,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.56255680e+03
1.00470e+07,39.3993,0.03998,0.3405,0.03130,562.036240,8.392920,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.56248416e+03
1.00480e+07,38.4620,0.08788,0.3408,0.03158,560.558033,8.393013,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.56241153e+03
1.00490e+07,40.4160,0.08081,0.3403,0.03256,562.599526,8.393105,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.56233890e+03
1.00500e+07,41.1086,0.00608,0.3403,0.03101,562.632235,8.393198,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.56226628e+03
1.00510e+07,38.6333,0.04997,0.3408,0.03155,560.510327,8.393291,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.56219366e+03
1.00520e+07,39.0178,0.05573,0.3405,0.03167,561.841988,8.393384,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.56212104e+03
1.00530e+07,38.3272,0.08393,0.3407,0.03216,560.951122,8.393477,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.56204842e+03
1.00540e+07,40.2828,0.03105,0.3404,0.03280,562.283549,8.393570,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.56197581e+03
1.00550e+07,39.2254,0.10251,0.3409,0.03260,559.569021,8.393663,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.56190320e+03
1.00560e+07,39.1287,0.07748,0.3405,0.03160,561.798264,8.393756,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.56183060e+03
1.00570e+07,38.4998,0.09297,0.3406,0.03231,561.139657,8.393848,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.56175799e+03
1.00580e+07,40.5627,0.04177,0.3410,0.03276,559.213027,8.393941,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.56168539e+03
1.00590e+07,38.4905,0.09252,0.3406,0.03175,561.145482,8.394034,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.56161280e+03
1.00600e+07,38.9811,0.05824,0.3405,0.03245,561.651319,8.394127,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.56154020e+03
1.00610e+07,40.2526,0.05162,0.3410,0.03261,559.282696,8.394220,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.56146761e+03
1.00620e+07,40.6315,0.00903,0.3404,0.03286,562.389165,8.394313,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.56139503e+03
1.00630e+07,38.4664,0.08919,0.3406,0.03155,561.195098,8.394406,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.56132244e+03
1.00640e+07,40.5038,0.02550,0.3404,0.03179,562.284483,8.394499,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.56124986e+03
1.00650e+07,38.7885,0.08610,0.3408,0.03166,560.052509,8.394591,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.56117729e+03
1.00660e+07,40.3074,0.11441,0.3403,0.03118,562.564630,8.394684,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.56110471e+03
1.00670e+07,40.1707,0.05137,0.3404,0.03203,562.344429,8.394777,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.56103214e+03
1.00680e+07,39.3314,0.07546,0.3409,0.03182,559.610004,8.394870,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.56095957e+03
1.00690e+07,40.9210,0.05401,0.3403,0.03098,562.572750,8.394963,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.56088701e+03
1.00700e+07,39.5963,0.09123,0.3404,0.03274,562.066135,8.395056,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.56081445e+03
1.00710e+07,40.0031,0.07832,0.3404,0.03213,562.211080,8.395148,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.56074189e+03
1.00720e+07,39.7932,0.06879,0.3410,0.03266,559.235491,8.395241,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.56066934e+03
1.00730e+07,39.5393,0.07431,0.3409,0.03126,559.507891,8.395334,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.56059679e+03
1.00740e+07,40.9466,0.03304,0.3410,0.03265,558.982759,8.395427,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.56052424e+03
1.00750e+07,39.2070,0.10444,0.3405,0.03226,561.819890,8.395520,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.56045169e+03
1.00760e+07,40.2733,0.09822,0.3410,0.03111,559.001482,8.395613,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.56037915e+03
1.00770e+07,41.1616,0.00909,0.3410,0.03288,558.956843,8.395706,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.56030661e+03
1.00780e+07,39.0664,0.05786,0.3405,0.03249,561.460260,8.395798,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.56023408e+03
1.00790e+07,39.6495,0.03105,0.3410,0.03206,559.368286,8.395891,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.56016154e+03
1.00800e+07,38.4632,0.08884,0.3408,0.03194,560.288850,8.395984,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.56008901e+03
1.00810e+07,40.5811,0.02381,0.3410,0.03107,559.133341,8.396077,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.56001649e+03
1.00820e+07,39.5092,0.10919,0.3404,0.03138,562.084509,8.396170,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55994396e+03
1.00830e+07,38.7457,0.08861,0.3408,0.03237,559.903885,8.396262,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55987145e+03
1.00840e+07,38.4693,0.08994,0.3407,0.03181,560.661181,8.396355,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55979893e+03
1.00850e+07,39.6532,0.09194,0.3404,0.03135,562.033712,8.396448,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55972641e+03
1.00860e+07,38.4803,0.08792,0.3406,0.03235,560.911545,8.396541,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55965390e+03
1.00870e+07,38.6611,0.06371,0.3408,0.03152,560.232489,8.396634,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55958140e+03
1.00880e+07,41.1494,0.01775,0.3403,0.03104,562.399941,8.396727,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55950889e+03
1.00890e+07,40.2018,0.09233,0.3410,0.03120,558.954538,8.396819,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55943639e+03
1.00900e+07,39.5947,0.08724,0.3410,0.03236,559.189218,8.396912,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55936390e+03
1.00910e+07,40.0215,0.10773,0.3410,0.03262,558.929280,8.397005,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55929140e+03
1.00920e+07,40.7927,0.02340,0.3404,0.03290,562.244148,8.397098,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55921891e+03
1.00930e+07,38.3274,0.08140,0.3407,0.03172,560.590754,8.397191,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55914642e+03
1.00940e+07,38.9231,0.08071,0.3405,0.03233,561.370465,8.397283,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55907394e+03
1.00950e+07,38.8608,0.08768,0.3405,0.03249,561.304747,8.397376,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55900146e+03
1.00960e+07,38.9866,0.08202,0.3405,0.03148,561.453643,8.397469,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55892898e+03
1.00970e+07,38.4706,0.09854,0.3406,0.03231,560.785812,8.397562,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55885650e+03
1.00980e+07,40.4446,0.11398,0.3403,0.03215,562.391881,8.397655,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55878403e+03
1.00990e+07,40.4888,0.02467,0.3410,0.03270,559.000191,8.397747,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55871156e+03
1.01000e+07,40.5329,0.02463,0.3410,0.03108,559.032022,8.397840,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55863909e+03
1.01010e+07,40.4173,0.04792,0.3410,0.03230,558.984006,8.397933,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55856663e+03
1.01020e+07,40.8896,0.01332,0.3404,0.03174,562.196000,8.398026,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55849417e+03
1.01030e+07,38.5677,0.05983,0.3406,0.03187,560.749008,8.398118,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55842172e+03
1.01040e+07,39.0586,0.08100,0.3405,0.03139,561.455521,8.398211,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55834926e+03
1.01050e+07,38.5502,0.08931,0.3406,0.03176,560.949979,8.398304,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55827681e+03
1.01060e+07,38.9688,0.03800,0.3405,0.03182,561.356058,8.398397,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55820437e+03
1.01070e+07,38.7395,0.06357,0.3406,0.03178,561.142583,8.398490,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55813192e+03
1.01080e+07,40.6069,0.03078,0.3404,0.03274,562.053248,8.398582,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55805948e+03
